date,machine_id,temp,helium_pressure,vibration,error_codes,scan_volume,failure_label
2025-03-09,CT_001,66.68,95.95,0.32,0,24,Normal
2025-03-10,MRI_001,70.81,92.57,0.305,2,43,Normal
2025-03-11,MRI_001,59.92,94.27,0.244,3,38,Normal
2025-03-12,MRI_001,68.11,98.99,0.308,4,50,Normal
2025-03-13,CT_001,73.84,93.52,0.047,4,34,Monitor
2025-03-14,MRI_001,68.13,97.66,0.161,3,41,Normal
2025-03-15,MRI_001,74.81,95.01,0.402,1,53,Normal
2025-03-16,CT_001,71.15,100.06,0.334,3,31,Normal
2025-03-17,MRI_002,72.77,97.56,0.312,3,44,Normal
2025-03-18,MRI_002,66.21,91.55,0.308,2,37,Normal
2025-03-19,MRI_001,60.96,94.55,0.39,2,42,Normal
2025-03-20,CT_002,68.15,92.59,0.384,1,33,Normal
2025-03-21,MRI_002,66.27,97.46,0.245,1,44,Normal
2025-03-22,MRI_002,62.42,94.41,0.219,0,32,Normal
2025-03-23,CT_001,61.7,92.89,0.009,0,37,Normal
2025-03-24,MRI_001,63.72,94.28,0.241,2,44,Normal
2025-03-25,CT_002,59.93,92.72,0.193,2,34,Normal
2025-03-26,MRI_002,67.98,93.33,0.188,1,30,Normal
2025-03-27,CT_001,64.84,92.45,0.336,1,22,Normal
2025-03-28,CT_001,65.92,103.08,0.302,1,29,Normal
2025-03-29,CT_002,64.6,92.5,0.387,0,34,Normal
2025-03-30,CT_002,59.07,88.03,0.331,4,56,Monitor
2025-03-31,MRI_002,63.61,97.54,0.243,4,25,Monitor
2025-04-01,CT_002,63.63,98.16,0.171,1,20,Normal
2025-04-02,CT_002,66.31,91.23,0.197,2,66,Normal
2025-04-03,CT_001,72.38,91.5,0.283,1,29,Monitor
2025-04-04,CT_001,61.96,93.38,0.168,3,48,Normal
2025-04-05,CT_002,71.09,93.46,0.142,3,37,Normal
2025-04-06,MRI_001,59.49,97.04,0.311,1,36,Normal
2025-04-07,CT_002,67.67,98.69,0.154,2,44,Normal
2025-04-08,CT_001,69.15,94.92,0.152,4,32,Normal
2025-04-09,MRI_002,51.26,93.5,0.171,2,53,Normal
2025-04-10,CT_001,62.0,91.67,0.612,3,42,Normal
2025-04-11,MRI_002,65.28,93.46,0.43,1,37,Normal
2025-04-12,MRI_002,57.23,94.1,0.287,1,31,Normal
2025-04-13,MRI_001,71.11,93.54,0.464,0,33,Normal
2025-04-14,CT_002,61.35,97.27,0.353,2,58,Normal
2025-04-15,CT_001,72.67,95.41,0.145,0,27,Monitor
2025-04-16,MRI_001,65.46,95.76,0.233,2,42,Monitor
2025-04-17,CT_001,66.66,96.6,0.106,1,30,Monitor
2025-04-18,MRI_002,69.96,98.12,0.087,0,27,Normal
2025-04-19,CT_001,56.8,93.82,0.399,2,35,Normal
2025-04-20,CT_001,59.52,95.9,0.242,1,44,Normal
2025-04-21,CT_001,75.38,93.88,0.374,4,48,Maintenance
2025-04-22,CT_002,60.26,100.24,0.39,4,37,Maintenance
2025-04-23,CT_001,62.49,93.52,0.125,1,21,Maintenance
2025-04-24,CT_001,66.15,100.14,0.241,2,21,Maintenance
2025-04-25,CT_002,69.56,95.32,0.44,6,31,Maintenance
2025-04-26,MRI_002,67.33,96.52,0.277,1,30,Maintenance
2025-04-27,MRI_002,65.74,92.96,0.314,0,60,Maintenance
2025-04-28,CT_002,66.29,91.27,0.3,4,38,Maintenance
2025-04-29,CT_001,62.85,94.56,0.269,1,36,Normal
2025-04-30,CT_002,57.92,96.96,0.03,3,50,Normal
2025-01-01,MRI_001,70.77,93.44,0.088,0,33,Normal
2025-01-02,CT_001,57.4,86.5,0.182,3,45,Normal
2025-01-03,CT_001,55.65,93.83,0.279,1,44,Normal
2025-01-04,MRI_002,52.56,93.03,0.318,3,30,Normal
2025-01-05,CT_001,60.19,94.38,0.342,1,41,Normal
2025-01-06,MRI_002,68.57,88.85,0.424,3,36,Normal
2025-01-07,CT_002,63.56,92.65,0.51,1,31,Normal
2025-01-08,CT_001,58.99,93.81,0.298,0,36,Normal
2025-01-09,MRI_001,59.0,94.12,0.273,1,50,Normal
2025-01-10,MRI_001,66.77,94.23,0.456,3,54,Normal
2025-01-11,CT_002,73.13,93.49,0.205,4,42,Normal
2025-01-12,MRI_002,64.07,95.93,0.242,2,52,Normal
2025-01-13,MRI_002,63.87,94.74,0.476,4,33,Normal
2025-01-14,CT_001,61.47,97.57,0.497,1,50,Normal
2025-01-15,CT_002,58.53,96.72,0.318,1,21,Normal
2025-01-16,MRI_002,63.5,91.37,0.308,0,42,Normal
2025-01-17,MRI_001,60.8,94.33,0.08,1,43,Normal
2025-01-18,CT_002,63.13,93.48,0.161,0,38,Normal
2025-01-19,CT_001,55.45,98.95,0.261,0,35,Normal
2025-01-20,CT_001,61.62,98.01,0.265,3,34,Normal
2025-01-21,CT_002,59.9,97.8,0.214,1,47,Normal
2025-01-22,CT_001,71.05,94.19,0.161,3,46,Normal
2025-01-23,CT_001,55.07,93.17,0.352,0,32,Normal
2025-01-24,CT_001,50.47,93.88,0.094,1,23,Normal
2025-01-25,CT_001,71.64,95.94,0.159,1,44,Normal
2025-01-26,MRI_001,59.23,89.74,0.192,0,41,Monitor
2025-01-27,CT_002,72.84,92.42,0.329,3,28,Normal
2025-01-28,MRI_002,62.65,90.72,0.364,4,28,Normal
2025-01-29,MRI_001,61.1,98.99,0.07,0,48,Normal
2025-01-30,CT_001,68.03,98.35,0.408,2,42,Normal
2025-01-31,MRI_002,57.32,89.36,0.357,3,21,Monitor
2025-02-01,MRI_002,66.11,98.84,0.107,3,33,Normal
2025-02-02,MRI_002,69.5,96.35,0.428,4,28,Normal
2025-02-03,MRI_002,69.59,92.7,0.359,2,29,Normal
2025-02-04,MRI_002,66.42,92.04,0.123,3,52,Normal
2025-02-05,MRI_001,59.65,100.73,0.058,3,41,Normal
2025-02-06,MRI_002,65.92,97.81,0.252,0,68,Normal
2025-02-07,CT_001,65.98,92.61,0.344,1,37,Normal
2025-02-08,MRI_001,60.01,98.11,0.535,5,42,Normal
2025-02-09,MRI_001,68.26,91.59,0.432,0,57,Normal
2025-02-10,CT_001,60.48,98.52,0.35,1,59,Normal
2025-02-11,MRI_002,66.16,96.94,0.218,2,31,Normal
2025-02-12,MRI_001,58.51,92.73,0.254,4,36,Normal
2025-02-13,MRI_001,54.24,97.63,0.016,1,55,Normal
2025-02-14,CT_002,61.86,94.14,0.463,4,15,Normal
2025-02-15,MRI_001,60.91,90.1,0.431,1,51,Normal
2025-02-16,CT_001,60.42,95.98,0.51,5,47,Normal
2025-02-17,MRI_001,62.7,89.79,0.407,1,43,Normal
2025-02-18,MRI_002,77.77,93.07,0.122,0,40,Maintenance
2025-02-19,MRI_001,65.98,92.29,0.018,2,42,Maintenance
2025-02-20,CT_001,74.85,94.94,0.124,5,29,Normal
2025-02-21,MRI_001,62.4,101.49,0.34,3,30,Normal
2025-02-22,CT_002,63.13,94.53,0.365,2,50,Normal
2025-02-23,CT_002,63.58,99.77,0.352,1,38,Normal
2025-02-24,CT_002,67.14,95.23,0.161,2,38,Normal
2025-02-25,CT_002,54.68,92.94,0.111,3,37,Normal
2025-02-26,MRI_001,74.96,92.66,0.276,2,45,Normal
2025-02-27,MRI_002,72.25,100.42,0.002,0,29,Normal
2025-02-28,CT_001,59.41,93.92,0.124,0,46,Normal
2025-03-01,CT_001,75.83,98.57,0.282,3,50,Normal
2025-03-02,CT_001,69.31,95.42,0.013,1,31,Normal
2025-03-03,CT_002,74.86,90.84,0.326,1,54,Normal
2025-03-04,MRI_001,76.36,93.79,0.324,2,45,Maintenance
2025-03-05,MRI_002,67.8,92.56,0.235,4,35,Normal
2025-03-06,MRI_002,61.63,93.79,0.549,1,31,Normal
2025-03-07,CT_002,69.2,95.62,0.056,1,34,Normal
2025-03-08,MRI_001,67.13,96.25,0.016,5,50,Normal
2025-03-09,CT_001,67.61,94.71,0.591,2,48,Normal
2025-03-10,CT_001,72.0,96.66,0.018,1,41,Monitor
2025-03-11,CT_002,58.92,94.37,0.172,1,34,Normal
2025-03-12,MRI_001,66.43,87.5,0.106,1,36,Normal
2025-03-13,MRI_001,61.36,95.03,0.269,4,32,Normal
2025-03-14,CT_001,65.88,90.99,0.188,3,41,Normal
2025-03-15,MRI_001,64.54,94.76,0.258,1,29,Normal
2025-03-16,CT_001,69.89,88.68,0.423,2,53,Normal
2025-03-17,CT_002,65.55,96.52,0.113,1,51,Normal
2025-03-18,CT_002,68.1,98.12,0.039,1,66,Normal
2025-03-19,MRI_001,60.51,91.06,0.325,2,36,Normal
2025-03-20,CT_001,66.61,94.82,0.325,2,34,Normal
2025-03-21,MRI_002,71.01,95.85,0.301,0,42,Normal
2025-03-22,CT_002,61.02,96.27,0.442,3,17,Normal
2025-03-23,MRI_001,60.17,99.89,0.163,3,28,Normal
2025-03-24,CT_001,72.49,100.57,0.234,2,27,Normal
2025-03-25,CT_001,71.02,93.13,0.007,5,44,Normal
2025-03-26,CT_002,63.01,93.16,0.521,2,25,Normal
2025-03-27,MRI_001,55.8,94.9,0.346,1,41,Normal
2025-03-28,CT_001,66.16,92.73,0.078,2,51,Normal
2025-03-29,CT_001,69.68,95.55,0.438,4,43,Normal
2025-03-30,CT_001,60.84,93.09,0.128,3,29,Normal
2025-03-31,CT_001,65.36,91.12,0.146,2,30,Normal
2025-04-01,MRI_002,71.68,98.55,0.234,6,49,Normal
2025-04-02,CT_002,66.68,94.32,0.126,1,32,Normal
2025-04-03,MRI_001,75.25,95.0,0.367,2,32,Normal
2025-04-04,MRI_002,67.8,95.56,0.401,4,32,Normal
2025-04-05,CT_002,70.97,97.68,0.044,2,43,Normal
2025-04-06,CT_001,71.45,97.29,0.175,1,25,Normal
2025-04-07,CT_001,65.55,95.23,0.451,3,33,Normal
2025-04-08,MRI_001,57.46,91.53,0.247,0,32,Normal
2025-04-09,MRI_002,60.94,91.66,0.289,4,42,Normal
2025-04-10,MRI_001,66.66,95.43,0.08,3,52,Normal
2025-04-11,CT_001,69.95,93.15,0.231,4,43,Normal
2025-04-12,CT_002,70.15,97.62,0.079,2,48,Normal
2025-04-13,CT_002,63.98,100.42,0.197,2,50,Normal
2025-04-14,MRI_002,68.02,92.45,0.623,4,42,Maintenance
2025-04-15,MRI_001,67.37,97.81,0.103,2,54,Normal
2025-04-16,MRI_001,69.67,94.33,0.41,1,54,Normal
2025-04-17,CT_002,64.3,95.92,0.171,1,53,Normal
2025-04-18,CT_001,67.12,95.12,0.035,2,26,Normal
2025-04-19,CT_002,65.08,98.14,0.079,2,40,Normal
2025-04-20,MRI_001,69.98,100.11,0.004,2,22,Normal
2025-04-21,CT_001,60.02,100.48,0.002,2,37,Normal
2025-04-22,MRI_002,68.97,94.63,0.181,1,38,Normal
2025-04-23,CT_001,61.43,96.56,0.298,1,41,Normal
2025-04-24,MRI_001,54.11,95.54,0.464,1,25,Normal
2025-04-25,CT_002,71.26,93.66,0.146,4,20,Normal
2025-04-26,CT_002,63.94,99.51,0.248,3,42,Normal
2025-04-27,MRI_002,66.44,93.31,0.037,3,34,Normal
2025-04-28,CT_001,59.68,92.63,0.285,1,26,Normal
2025-04-29,MRI_001,69.6,94.1,0.248,1,49,Normal
2025-04-30,CT_002,59.72,91.82,0.112,1,35,Normal
2025-01-01,CT_001,60.54,95.96,0.323,1,35,Normal
2025-01-02,CT_002,63.99,95.66,0.485,4,40,Normal
2025-01-03,CT_002,60.03,91.95,0.042,1,23,Normal
2025-01-04,CT_002,60.54,96.54,0.255,3,20,Normal
2025-01-05,CT_001,60.72,95.29,0.06,0,22,Normal
2025-01-06,CT_002,64.33,96.24,0.334,1,38,Normal
2025-01-07,CT_001,71.57,93.3,0.43,1,25,Normal
2025-01-08,MRI_001,66.39,97.59,0.063,2,28,Normal
2025-01-09,CT_002,71.19,96.14,0.105,1,36,Normal
2025-01-10,CT_002,69.89,90.88,0.491,2,48,Normal
2025-01-11,CT_001,72.05,94.56,0.201,1,48,Normal
2025-01-12,MRI_002,59.45,98.44,0.271,1,34,Normal
2025-01-13,MRI_001,62.32,94.21,0.091,2,39,Normal
2025-01-14,MRI_002,66.6,99.96,0.271,1,49,Normal
2025-01-15,CT_001,59.51,90.57,0.139,4,51,Normal
2025-01-16,MRI_002,63.8,89.99,0.362,2,31,Normal
2025-01-17,MRI_002,64.68,96.61,0.079,4,38,Normal
2025-01-18,MRI_002,70.76,94.34,0.429,5,34,Normal
2025-01-19,MRI_001,64.38,93.29,0.167,3,59,Normal
2025-01-20,CT_002,66.49,99.86,0.152,2,30,Normal
2025-01-21,CT_002,64.56,96.64,0.392,2,39,Normal
2025-01-22,CT_001,59.82,94.56,0.363,2,28,Normal
2025-01-23,CT_001,68.36,99.58,0.383,3,47,Normal
2025-01-24,MRI_001,63.25,92.68,0.307,3,52,Normal
2025-01-25,CT_001,67.69,96.28,0.208,1,27,Normal
2025-01-26,MRI_001,75.92,96.71,0.163,0,33,Normal
2025-01-27,MRI_001,68.15,89.37,0.312,5,48,Normal
2025-01-28,CT_002,63.16,92.89,0.623,1,52,Normal
2025-01-29,CT_001,72.29,90.51,0.262,1,41,Monitor
2025-01-30,MRI_001,70.58,99.52,0.213,2,65,Normal
2025-01-31,MRI_001,67.77,93.36,0.539,1,32,Normal
2025-02-01,CT_002,55.12,97.25,0.06,1,40,Normal
2025-02-02,MRI_001,54.61,94.04,0.497,1,43,Normal
2025-02-03,MRI_002,65.09,96.42,0.045,2,45,Normal
2025-02-04,CT_002,61.42,93.17,0.486,0,40,Normal
2025-02-05,MRI_001,60.08,95.6,0.238,2,34,Normal
2025-02-06,CT_001,64.69,93.34,0.503,1,58,Normal
2025-02-07,MRI_001,63.62,92.55,0.283,5,36,Normal
2025-02-08,MRI_002,61.36,101.45,0.493,1,38,Normal
2025-02-09,CT_002,69.37,94.91,0.389,1,62,Normal
2025-02-10,MRI_002,65.96,98.43,0.109,0,40,Normal
2025-02-11,CT_001,64.48,96.18,0.139,3,41,Normal
2025-02-12,CT_001,72.31,96.35,0.394,3,37,Normal
2025-02-13,MRI_001,60.04,93.1,0.278,2,42,Normal
2025-02-14,CT_001,64.18,99.86,0.334,0,26,Normal
2025-02-15,MRI_001,63.18,88.98,0.192,2,36,Normal
2025-02-16,CT_002,63.18,95.15,0.241,2,34,Normal
2025-02-17,MRI_002,69.3,95.24,0.421,0,36,Normal
2025-02-18,MRI_002,65.84,96.25,0.334,1,38,Normal
2025-02-19,CT_001,70.09,97.31,0.347,0,48,Normal
2025-02-20,CT_002,57.5,92.66,0.453,3,48,Normal
2025-02-21,MRI_001,64.0,95.7,0.422,2,32,Normal
2025-02-22,CT_002,60.8,97.25,0.228,1,36,Normal
2025-02-23,CT_001,59.21,89.96,0.268,1,33,Monitor
2025-02-24,MRI_001,73.42,98.0,0.505,2,33,Normal
2025-02-25,CT_002,70.35,98.82,0.233,4,36,Normal
2025-02-26,MRI_001,71.69,96.11,0.23,3,51,Normal
2025-02-27,MRI_002,61.17,94.9,0.08,3,53,Normal
2025-02-28,CT_001,55.69,95.34,0.422,1,39,Normal
2025-03-01,CT_002,63.04,92.84,0.227,1,55,Normal
2025-03-02,MRI_002,67.3,94.48,0.051,4,39,Normal
2025-03-03,CT_001,66.39,93.47,0.123,0,34,Normal
2025-03-04,MRI_001,64.51,91.68,0.054,0,59,Normal
2025-03-05,MRI_001,66.98,95.79,0.443,4,15,Normal
2025-03-06,MRI_002,68.39,95.55,0.252,1,45,Normal
2025-03-07,MRI_002,56.77,96.81,0.149,1,24,Normal
2025-03-08,MRI_002,61.03,95.45,0.219,1,28,Normal
2025-03-09,MRI_001,62.1,94.23,0.226,2,44,Normal
2025-03-10,MRI_002,65.23,96.68,0.528,3,35,Normal
2025-03-11,CT_001,53.04,97.53,0.249,2,51,Normal
2025-03-12,CT_002,65.75,100.8,0.443,1,33,Normal
2025-03-13,MRI_002,60.74,89.27,0.237,3,55,Normal
2025-03-14,CT_002,61.2,92.84,0.008,0,40,Normal
2025-03-15,MRI_002,65.82,101.59,0.324,2,39,Normal
2025-03-16,CT_002,70.29,95.6,0.495,1,46,Normal
2025-03-17,CT_001,53.69,92.29,0.193,3,45,Normal
2025-03-18,CT_002,55.56,93.21,0.543,2,42,Normal
2025-03-19,MRI_002,64.34,93.43,0.046,2,29,Normal
2025-03-20,MRI_002,58.4,88.63,0.293,2,40,Monitor
2025-03-21,MRI_001,61.1,95.61,0.181,2,41,Normal
2025-03-22,CT_001,64.3,98.62,0.184,1,36,Normal
2025-03-23,MRI_001,62.17,91.64,0.372,0,61,Normal
2025-03-24,MRI_001,60.08,92.62,0.186,2,26,Normal
2025-03-25,MRI_002,66.47,94.8,0.079,4,31,Normal
2025-03-26,MRI_002,59.36,98.38,0.273,0,36,Normal
2025-03-27,MRI_001,56.39,92.25,0.407,2,47,Normal
2025-03-28,MRI_002,73.5,93.79,0.352,2,28,Monitor
2025-03-29,CT_001,67.11,99.67,0.22,3,22,Monitor
2025-03-30,CT_002,66.62,101.83,0.045,1,39,Normal
2025-03-31,CT_001,59.23,92.46,0.085,3,38,Normal
2025-04-01,MRI_001,68.25,96.75,0.188,4,42,Normal
2025-04-02,MRI_001,62.37,95.1,0.149,1,42,Normal
2025-04-03,MRI_001,59.54,95.41,0.399,1,46,Normal
2025-04-04,CT_001,53.14,101.13,0.294,3,32,Normal
2025-04-05,MRI_002,61.96,93.79,0.147,4,25,Normal
2025-04-06,CT_002,60.49,97.84,0.04,2,52,Normal
2025-04-07,MRI_002,70.4,97.83,0.323,1,50,Normal
2025-04-08,CT_002,64.37,97.54,0.233,3,36,Normal
2025-04-09,MRI_001,59.71,87.51,0.28,2,46,Maintenance
2025-04-10,MRI_001,64.66,95.69,0.079,3,36,Normal
2025-04-11,MRI_002,61.19,93.88,0.202,4,41,Normal
2025-04-12,CT_002,66.13,93.32,0.167,3,46,Normal
2025-04-13,CT_001,58.22,95.67,0.333,0,46,Normal
2025-04-14,MRI_001,63.94,98.54,0.34,0,19,Normal
2025-04-15,CT_002,67.4,99.49,0.176,1,35,Normal
2025-04-16,CT_002,70.75,95.89,0.44,1,42,Normal
2025-04-17,CT_002,57.24,96.99,0.428,2,58,Normal
2025-04-18,MRI_001,60.65,93.97,0.307,3,31,Normal
2025-04-19,MRI_002,74.34,98.73,0.356,1,49,Monitor
2025-04-20,CT_001,68.19,96.35,0.385,2,26,Normal
2025-04-21,CT_001,59.03,95.86,0.123,1,45,Normal
2025-04-22,CT_002,67.1,93.27,0.382,1,40,Normal
2025-04-23,MRI_001,62.05,93.62,0.379,2,56,Normal
2025-04-24,CT_001,66.15,94.87,0.095,2,29,Normal
2025-04-25,MRI_001,63.93,96.14,0.354,2,42,Normal
2025-04-26,CT_002,65.75,96.14,0.111,1,34,Normal
2025-04-27,CT_002,71.79,93.94,0.078,0,45,Normal
2025-04-28,CT_001,62.56,98.22,0.324,3,60,Normal
2025-04-29,CT_001,64.73,93.35,0.275,2,49,Normal
2025-04-30,CT_001,70.45,98.6,0.086,1,47,Normal
2025-01-01,MRI_001,65.64,95.26,0.479,2,26,Normal
2025-01-02,CT_001,66.85,96.75,0.235,3,39,Normal
2025-01-03,CT_001,69.36,92.1,0.238,1,36,Normal
2025-01-04,MRI_002,62.31,96.97,0.089,1,57,Normal
2025-01-05,CT_002,68.96,93.29,0.378,4,27,Normal
2025-01-06,CT_002,62.47,92.45,0.207,2,35,Normal
2025-01-07,MRI_002,59.12,100.46,0.165,0,48,Normal
2025-01-08,CT_002,68.63,95.41,0.434,3,39,Normal
2025-01-09,MRI_002,71.82,90.86,0.22,4,33,Normal
2025-01-10,MRI_002,67.11,98.93,0.218,3,49,Normal
2025-01-11,CT_001,63.27,96.47,0.353,2,31,Normal
2025-01-12,CT_002,63.67,98.11,0.165,0,44,Normal
2025-01-13,CT_002,65.28,94.07,0.422,0,11,Normal
2025-01-14,MRI_002,73.27,93.24,0.5,2,35,Normal
2025-01-15,MRI_001,61.66,92.8,0.414,1,44,Normal
2025-01-16,CT_001,66.93,97.51,0.148,1,10,Normal
2025-01-17,CT_001,54.91,86.5,0.372,4,41,Normal
2025-01-18,CT_002,64.19,90.88,0.292,3,38,Normal
2025-01-19,CT_002,59.63,95.37,0.13,3,37,Normal
2025-01-20,MRI_002,63.38,91.52,0.28,2,44,Normal
2025-01-21,CT_002,68.26,90.11,0.322,3,29,Normal
2025-01-22,CT_001,69.31,95.75,0.215,2,34,Normal
2025-01-23,CT_002,69.49,98.39,0.149,1,32,Normal
2025-01-24,MRI_002,58.64,91.26,0.206,1,42,Normal
2025-01-25,CT_001,62.58,95.37,0.026,3,49,Normal
2025-01-26,CT_001,64.38,96.76,0.236,2,55,Normal
2025-01-27,CT_001,61.96,96.78,0.311,2,43,Normal
2025-01-28,CT_002,65.63,91.47,0.531,0,49,Normal
2025-01-29,CT_002,68.61,95.34,0.401,0,45,Normal
2025-01-30,MRI_001,54.83,101.34,0.132,3,39,Normal
2025-01-31,CT_001,67.03,92.11,0.27,1,38,Normal
2025-02-01,CT_002,65.11,96.67,0.279,4,33,Normal
2025-02-02,MRI_001,73.02,94.14,0.271,1,29,Normal
2025-02-03,CT_002,70.52,94.23,0.215,1,35,Normal
2025-02-04,MRI_002,62.33,95.88,0.025,2,52,Normal
2025-02-05,MRI_002,68.91,92.1,0.289,0,50,Normal
2025-02-06,CT_002,59.08,94.24,0.404,0,47,Normal
2025-02-07,MRI_001,71.8,95.08,0.253,4,47,Normal
2025-02-08,CT_001,59.52,85.47,0.292,1,42,Normal
2025-02-09,MRI_001,78.78,94.08,0.36,2,33,Normal
2025-02-10,CT_002,60.58,93.44,0.034,0,36,Normal
2025-02-11,CT_001,67.43,89.15,0.058,3,47,Normal
2025-02-12,MRI_001,63.69,90.21,0.139,1,46,Normal
2025-02-13,CT_001,72.14,93.74,0.363,2,20,Normal
2025-02-14,CT_001,63.22,96.24,0.199,3,48,Normal
2025-02-15,MRI_001,64.86,91.01,0.352,2,38,Normal
2025-02-16,MRI_002,69.34,91.44,0.338,2,46,Normal
2025-02-17,CT_002,60.83,90.65,0.287,0,56,Normal
2025-02-18,MRI_001,68.43,94.58,0.425,2,45,Normal
2025-02-19,CT_001,66.48,96.18,0.257,4,27,Normal
2025-02-20,MRI_002,69.35,97.85,0.27,1,38,Normal
2025-02-21,CT_001,61.56,90.95,0.239,2,23,Normal
2025-02-22,CT_002,62.33,95.45,0.257,2,52,Normal
2025-02-23,MRI_002,61.96,91.96,0.049,0,44,Normal
2025-02-24,CT_002,67.92,96.84,0.138,1,35,Normal
2025-02-25,CT_002,71.03,96.83,0.276,1,43,Normal
2025-02-26,CT_001,62.88,96.5,0.28,3,35,Normal
2025-02-27,MRI_001,59.93,89.94,0.249,0,33,Normal
2025-02-28,CT_001,56.56,91.64,0.351,1,46,Normal
2025-03-01,MRI_002,59.86,93.88,0.347,1,49,Normal
2025-03-02,MRI_002,66.34,92.53,0.172,3,53,Normal
2025-03-03,MRI_002,70.31,93.87,0.453,3,52,Normal
2025-03-04,MRI_002,73.32,95.92,0.338,1,54,Monitor
2025-03-05,MRI_002,62.76,95.72,0.056,1,38,Monitor
2025-03-06,MRI_001,70.48,88.43,0.48,2,51,Normal
2025-03-07,CT_001,64.08,95.56,0.308,0,40,Normal
2025-03-08,MRI_002,69.91,90.8,0.338,0,37,Normal
2025-03-09,MRI_001,76.03,98.6,0.061,2,47,Normal
2025-03-10,CT_002,66.2,98.76,0.368,1,49,Normal
2025-03-11,CT_002,64.02,98.18,0.242,1,45,Normal
2025-03-12,CT_002,64.38,95.93,0.152,3,37,Normal
2025-03-13,MRI_001,72.64,94.76,0.099,2,19,Normal
2025-03-14,CT_001,62.45,98.42,0.556,1,42,Normal
2025-03-15,CT_002,65.72,95.84,0.529,0,49,Normal
2025-03-16,CT_001,65.96,102.18,0.065,0,46,Normal
2025-03-17,MRI_002,60.61,87.79,0.297,1,57,Maintenance
2025-03-18,MRI_002,61.47,96.56,0.224,1,26,Normal
2025-03-19,MRI_001,71.72,98.88,0.203,0,52,Normal
2025-03-20,MRI_002,72.99,97.2,0.251,0,37,Normal
2025-03-21,MRI_002,68.94,95.39,0.256,3,44,Normal
2025-03-22,MRI_002,57.03,94.37,0.121,2,23,Normal
2025-03-23,CT_001,71.44,95.04,0.065,3,52,Normal
2025-03-24,CT_001,68.66,96.62,0.357,0,63,Normal
2025-03-25,CT_001,63.71,90.16,0.387,2,60,Normal
2025-03-26,CT_001,64.15,92.56,0.374,3,50,Normal
2025-03-27,MRI_001,70.61,94.44,0.359,2,43,Normal
2025-03-28,MRI_002,63.37,97.22,0.269,1,20,Normal
2025-03-29,MRI_002,69.7,93.83,0.059,3,35,Normal
2025-03-30,CT_001,66.53,95.01,0.146,1,39,Normal
2025-03-31,MRI_001,61.14,97.67,0.488,5,46,Normal
2025-04-01,MRI_001,56.33,95.66,0.263,3,35,Normal
2025-04-02,CT_001,71.02,95.55,0.344,1,37,Normal
2025-04-03,CT_002,62.5,94.69,0.059,4,31,Normal
2025-04-04,MRI_001,61.17,95.2,0.404,5,45,Normal
2025-04-05,CT_001,59.63,95.24,0.178,1,65,Normal
2025-04-06,CT_001,64.8,90.79,0.23,3,45,Normal
2025-04-07,CT_002,58.1,93.69,0.211,2,39,Normal
2025-04-08,MRI_001,64.75,92.51,0.338,3,46,Normal
2025-04-09,MRI_002,67.6,96.28,0.256,4,54,Normal
2025-04-10,CT_002,61.54,93.02,0.164,0,45,Normal
2025-04-11,CT_001,62.88,98.17,0.279,2,51,Normal
2025-04-12,CT_001,64.38,94.37,0.362,2,43,Normal
2025-04-13,CT_001,64.8,89.74,0.268,1,31,Monitor
2025-04-14,CT_001,55.35,92.98,0.633,0,46,Maintenance
2025-04-15,MRI_002,68.97,97.92,0.174,3,38,Maintenance
2025-04-16,MRI_001,66.55,91.18,0.188,3,30,Normal
2025-04-17,CT_002,64.38,95.05,0.283,2,35,Normal
2025-04-18,CT_002,69.96,95.54,0.288,2,33,Normal
2025-04-19,MRI_001,67.78,93.23,0.027,3,35,Normal
2025-04-20,CT_002,63.35,93.47,0.272,2,47,Normal
2025-04-21,CT_002,65.53,99.16,0.359,3,40,Normal
2025-04-22,MRI_002,60.78,96.93,0.255,1,16,Normal
2025-04-23,CT_001,62.97,87.36,0.448,2,41,Normal
2025-04-24,MRI_002,74.04,96.52,0.092,3,37,Normal
2025-04-25,CT_002,65.9,97.51,0.235,4,31,Normal
2025-04-26,CT_001,69.39,94.41,0.296,1,46,Normal
2025-04-27,MRI_001,63.0,97.45,0.168,1,33,Normal
2025-04-28,CT_002,60.92,93.8,0.342,2,22,Normal
2025-04-29,MRI_002,66.36,96.25,0.429,1,31,Normal
2025-04-30,MRI_001,70.46,93.36,0.05,3,47,Normal
2025-01-01,CT_002,62.95,97.35,0.029,1,27,Normal
2025-01-02,CT_002,61.79,96.98,0.404,3,45,Normal
2025-01-03,MRI_001,61.97,97.73,0.486,1,44,Normal
2025-01-04,CT_002,71.61,94.49,0.262,2,47,Normal
2025-01-05,CT_001,68.82,92.06,0.293,1,42,Normal
2025-01-06,CT_002,57.5,93.96,0.396,0,32,Normal
2025-01-07,CT_002,63.64,98.7,0.129,1,41,Normal
2025-01-08,MRI_002,57.45,94.34,0.221,1,45,Normal
2025-01-09,CT_001,70.42,95.63,0.28,1,39,Normal
2025-01-10,CT_002,67.38,89.76,0.169,0,37,Monitor
2025-01-11,CT_001,71.13,94.45,0.099,1,30,Monitor
2025-01-12,MRI_001,69.56,92.99,0.315,1,36,Normal
2025-01-13,MRI_001,66.68,97.74,0.212,2,27,Normal
2025-01-14,CT_001,63.63,88.4,0.05,7,40,Normal
2025-01-15,CT_001,56.84,92.29,0.021,2,37,Normal
